pl_name,default_flag,pl_masse,ra,dec,glon,glat,st_teff,sy_dist,sy_disterr1,sy_disterr2
HD 86226 b,1,143.0235,149.1235154,-24.0991859,259.39432,23.62895,5863.0,45.683,0.1053,-0.1048
Kepler-9 d,1,,285.5739904,38.4008192,68.98012,14.48974,5777.0,628.257,6.7435,-6.7435
Kepler-109 b,1,4.9,290.3926795,40.2849074,72.32578,11.87795,5950.0,474.861,5.349,-5.233
TOI-1181 b,1,375.03752,297.2158166,64.3543506,96.709,18.39434,5990.0,302.819,3.542,-3.462
TrES-5 b,1,568.9157,305.2219454,59.4489033,94.11916,12.74223,5171.0,360.313,1.921,-1.901
HAT-P-15 b,1,616.5902,66.248142,39.460602,161.55863,-6.8916,5568.0,192.516,2.053,-2.01
Kepler-46 b,1,1907.0,289.2687388,42.6041819,74.1138,13.62366,5155.0,777.06,17.209,-16.493
Kepler-249 b,1,,296.9853002,43.6586043,77.65836,9.07073,3568.0,190.401,1.2195,-1.2195
HD 213885 c,1,,338.9837166,-59.864829,328.70205,-49.93536,5978.0,48.0883,0.0991,-0.0987
Kepler-1911 b,1,,299.303559,41.4410233,76.57912,6.48429,5721.0,269.912,2.028,-1.998
Kepler-487 c,1,,295.2872318,41.2220033,74.88508,8.99914,5444.0,872.343,21.335,-20.356
Kepler-1772 b,1,,289.4381201,39.2703594,71.06697,12.10432,5541.0,871.564,12.502,-12.16
Kepler-1683 b,1,,298.4501035,44.2840193,78.73432,8.46112,5429.0,733.143,14.14,-13.624
Kepler-1067 b,1,,285.3873706,45.0490265,75.31275,17.15588,5592.0,667.693,8.325,-8.126
Kepler-305 d,1,,299.2242557,40.343167,75.59975,5.97338,5100.0,868.477,26.64,-25.126
K2-389 c,1,,355.6304152,-9.7135814,76.64503,-66.17747,5782.0,259.208,2.95,-2.885
Kepler-1956 b,1,,294.6208506,49.894219,82.51464,13.40876,4391.0,360.468,3.771,-3.695
Kepler-1829 b,1,,288.664484,51.4983798,82.43381,17.50627,5230.0,679.921,9.734,-9.467
HAT-P-58 b,1,118.23217,68.8465093,56.8682691,150.04883,6.3006,6078.0,515.59,12.777,-12.184
Kepler-11 f,1,2.0,297.1150949,41.9091092,76.1613,8.13328,5663.0,646.346,6.375,-6.375
HATS-54 b,1,239.32479,200.6348641,-44.6888393,308.7308,17.83244,5621.0,748.585,22.665,-21.392
Kepler-49 d,1,,292.2945208,40.5918123,73.2573,10.71393,4252.0,311.222,2.53,-2.49
HD 139357 b,1,6315.56828,233.8173564,53.9221505,86.15965,49.84741,,112.09,0.698,-0.698
K2-315 b,1,,228.0210932,-20.1081634,342.43152,31.76781,3300.0,56.9686,0.2632,-0.2608
K2-329 b,1,82.6358,351.1353785,-5.1641451,75.76637,-59.8217,5282.0,233.237,2.293,-2.249
Kepler-1996 b,1,,285.2537555,46.5822183,76.77586,17.79756,4580.0,440.561,4.42,-4.334
Kepler-1978 b,1,,286.0067312,38.0095407,68.74978,14.02188,5251.0,865.512,20.214,-19.327
Kepler-1995 b,1,,284.342725,46.3165907,76.28124,18.29089,5029.0,595.331,9.508,-9.22
Kepler-2001 b,1,,291.6594558,50.5838585,82.32309,15.41574,5081.0,776.55,20.136,-19.16
Kepler-1982 b,1,,287.4099905,39.6586267,70.75846,13.68918,6202.0,558.855,7.448,-7.259
Kepler-2000 b,1,,285.5743032,49.9621218,80.18831,18.78346,3757.0,320.588,3.651,-3.651
WASP-147 b,1,87.40325,359.1915117,-22.1532316,51.79261,-76.62822,5702.0,436.098,9.35,-8.973
TOI-172 b,1,1722.6386,316.6318791,-26.6928654,19.79526,-40.30421,5645.0,342.831,7.371,-7.071
WASP-190 b,1,317.83,7.7095292,-40.5734613,319.18229,-75.89807,6400.0,542.251,10.131,-9.773
TOI-163 b,1,387.7526,79.7682532,-71.8955269,283.04795,-32.81145,6495.0,411.719,8.163,-7.857
HD 126614 b,1,107.74383,216.7005171,-5.1784093,342.01145,50.31505,,73.0961,0.2453,-0.2436
HD 105618 b,1,,182.4021288,11.2115695,269.21713,71.29123,,70.0837,0.2478,-0.2462
HD 11506 c,1,,28.2106607,-19.507396,187.75857,-73.99475,,51.261,0.1351,-0.1343
HD 125612 d,1,2281.37231,215.2227183,-17.4818147,331.38949,40.39538,,57.6207,0.1644,-0.1635
HD 86226 c,1,7.25,149.1235154,-24.0991859,259.39432,23.62895,5863.0,45.683,0.1053,-0.1048
KOI-94 b,1,10.5,297.3330716,41.8911186,76.22605,7.98316,6182.0,477.052,5.0,-4.899
Kepler-49 b,1,,292.2945208,40.5918123,73.2573,10.71393,3974.0,311.222,2.53,-2.49
Kepler-109 c,1,8.2,290.3926795,40.2849074,72.32578,11.87795,5950.0,474.861,5.349,-5.233
KOI-94 e,1,35.0,297.3330716,41.8911186,76.22605,7.98316,6182.0,477.052,5.0,-4.899
WASP-127 b,1,52.3466,160.5587646,-3.8349989,252.72353,46.06148,,159.507,1.21,-1.191
Kepler-236 c,1,,283.8664285,39.8981928,69.88341,16.28889,3750.0,288.763,2.265,-2.265
Kepler-558 b,1,,284.6579709,42.6526751,72.78095,16.76278,5242.0,661.876,10.066,-9.773
Kepler-668 b,1,,285.4992845,49.2772713,79.49209,18.59261,5352.0,784.618,17.068,-16.369
Kepler-525 b,1,,296.1834239,47.3587776,80.6889,11.33166,5573.0,992.852,15.738,-15.263
HATS-77 b,1,436.69623,149.8236672,-27.3928174,262.26931,21.57897,4071.0,436.176,10.91,-10.4
Kepler-1840 b,1,,298.5948803,41.4359643,76.30269,6.93915,4898.0,513.107,6.7205,-6.7205
Kepler-529 d,1,,285.8884067,47.880364,78.21119,17.85951,6078.0,799.008,,
Kepler-1785 b,1,,295.7921797,47.6000699,80.78081,11.67812,5618.0,745.74,10.685,-10.393
HD 137496 b,1,4.04,231.7420543,-16.5090014,348.34536,32.32096,5799.0,155.317,1.739,-1.702
TOI-5678 b,1,20.0,47.3841872,-34.1984808,234.94387,-59.62729,5485.0,165.393,0.703,-0.698
HD 156098 c,1,1661.60691,259.264687,-32.6630768,353.51966,3.08419,,48.249,0.3786,-0.3729
HD 25912 b,1,,60.9074988,-51.9315058,261.12208,-46.53883,,49.1661,0.0576,-0.0575
HD 93351 c,1,4154.01728,161.6779279,-1.6885763,251.73609,48.38682,,56.163,0.1261,-0.1257
HD 203387 c,1,2378.94563,320.561782,-16.8345229,33.62509,-40.76907,,61.7477,1.15455,-1.15455
HIP 65891 b,1,1871.37366,202.6050857,-58.6643937,307.99356,3.82372,,150.292,0.65,-0.644
HD 27894 d,1,2063.65985,65.1975693,-59.4096776,270.09987,-42.00943,,43.8214,0.0593,-0.0591
HD 125612 b,1,,215.2227183,-17.4818147,331.38949,40.39538,,57.6207,0.1644,-0.1635
HD 153557 d,1,8725.66109,254.4706516,47.3678558,73.37904,38.46731,,17.9412,0.0084,-0.0084
GJ 676 A d,1,,262.5448903,-51.6377777,339.10272,-9.54226,,16.0272,0.0101,-0.0101
HD 151450 b,1,,252.0080127,-15.964345,3.2946,18.26324,,43.6002,0.1302,-0.1295
GJ 2030 b,1,,50.8237604,-7.7950429,191.80875,-49.20245,,37.0788,0.0647,-0.0644
HD 18143 b,1,,43.9140248,26.8723829,154.43765,-28.29389,,22.5243,0.023,-0.023
GJ 229 b,1,,92.6435993,-21.8677233,228.61506,-18.44091,,5.75624,0.001525,-0.001525
HD 144899 b,1,,242.5721002,-47.9146826,333.71817,2.71134,,115.665,0.512,-0.507
HD 12235 c,1,3135.69506,30.0391601,3.0959098,154.33809,-55.52893,,31.7627,0.1073,-0.1066
BD-210397 b,1,,33.3024198,-21.1962147,199.69949,-70.45622,4051.0,23.7324,0.0228,-0.0227
BD-210397 c,1,1525.57635,33.3024198,-21.1962147,199.69949,-70.45622,,23.7324,0.0228,-0.0227
Kepler-9 b,1,43.4,285.5739904,38.4008192,68.98012,14.48974,5774.0,628.257,6.7435,-6.7435
HD 219828 c,1,5102.41725,349.6947029,18.6457524,94.26579,-39.01348,,73.114,0.357,-0.3536
TOI-784 b,1,9.67,159.3412205,-63.6556923,288.70144,-4.55163,5558.0,64.5997,0.1104,-0.11
HD 4113 b,1,,10.8027515,-37.9831248,311.46398,-79.00849,,41.8727,0.0949,-0.0944
HD 28185 c,1,6241.83209,66.6100461,-10.5510754,205.59383,-36.93078,,39.3809,0.0637,-0.0636
Kepler-1791 b,1,,284.4903166,42.6482636,72.72911,16.87575,5887.0,602.218,,
Kepler-1488 b,1,,286.6464265,49.9377735,80.41883,18.12873,5820.0,905.825,11.645,-11.359
Kepler-352 d,1,,299.8966237,46.0519022,80.79764,8.47197,5208.0,252.733,1.399,-1.383
Kepler-1311 b,1,,289.6512597,43.8244445,75.3761,13.8754,5748.0,866.331,13.474,-13.074
Kepler-1672 b,1,,297.9400971,40.2785566,75.04428,6.78475,6131.95,391.181,4.512,-4.411
Kepler-1771 b,1,,292.0134714,49.0191267,80.94695,14.55928,5661.0,565.752,,
Kepler-1677 b,1,,298.493273,47.0130566,81.14917,9.78928,6013.72,735.369,8.6405,-8.6405
Kepler-1321 d,1,,294.528597,46.6408737,79.5069,12.00174,3640.0,769.146,40.593,-36.779
Kepler-1698 b,1,,293.3450181,39.2577469,72.42374,9.38916,4975.03,222.345,1.199,-1.187
Kepler-1828 b,1,,292.4275963,37.3207616,70.34553,9.13768,5806.0,871.81,17.8935,-17.8935
Kepler-1667 b,1,,283.5329505,48.0943604,77.84988,19.41312,5941.54,626.819,6.1205,-6.1205
Kepler-1675 b,1,,283.8095478,41.0412517,70.97329,16.7544,5853.19,651.117,5.841,-5.841
Kepler-454 d,1,,287.4786474,38.2290751,69.4411,13.05368,5687.0,230.869,1.316,-1.301
TOI-4145 A b,1,136.66622,39.4297435,80.2673838,127.50137,18.35224,5281.0,205.387,1.197,-1.184
Kepler-107 b,1,3.8,297.028162,48.2086019,81.72606,11.23255,5854.0,525.997,5.697,-5.577
Kepler-323 b,1,3.9,291.3822988,38.1274595,70.6955,10.24008,6004.0,454.883,6.637,-6.452
Kepler-454 b,1,5.4,287.4786474,38.2290751,69.4411,13.05368,5687.0,230.869,1.316,-1.301
Kepler-1876 b,1,2.4,299.1604859,41.1437964,76.26675,6.42466,6104.0,259.935,1.797,-1.773
HIP 116454 b,1,10.1,353.9543517,0.4447043,86.45885,-56.97306,5089.0,62.4491,0.1831,-0.182
K2-36 b,1,4.3,169.4490102,3.8665038,254.97594,57.73789,4916.0,109.749,0.615,-0.609
K2-38 b,1,7.7,240.0333095,-23.1894196,349.62852,22.1208,5705.0,192.69,2.669,-2.597
K2-38 c,1,7.4,240.0333095,-23.1894196,349.62852,22.1208,5705.0,192.69,2.669,-2.597
HD 3167 b,1,4.97,8.7401487,4.3807215,115.11108,-58.2406,5261.0,47.2899,0.1485,-0.1475
HD 3167 c,1,11.13,8.7401487,4.3807215,115.11108,-58.2406,5261.0,47.2899,0.1485,-0.1475
K2-110 b,1,15.9,207.3497402,-12.2849182,324.42967,48.1527,5010.0,116.474,0.431,-0.427
K2-111 b,1,5.58,59.8903081,21.2985263,170.97857,-23.55083,5775.0,200.394,2.763,-2.69
K2-141 b,1,4.97,350.9170464,-1.1891827,80.19878,-56.5953,4570.0,61.8736,0.1662,-0.1654
K2-141 c,1,8.0,350.9170464,-1.1891827,80.19878,-56.5953,4570.0,61.8736,0.1662,-0.1654
K2-167 b,1,6.5,336.5761233,-18.011665,40.459,-55.41212,6011.0,80.8994,0.4731,-0.4677
K2-222 b,1,8.7,16.4625203,11.7537171,128.53772,-50.96109,5942.0,101.321,0.632,-0.625
K2-263 b,1,14.9,129.6821253,15.6806039,210.10377,30.65614,5368.0,162.481,1.38,-1.357
HD 80653 b,1,5.72,140.3390845,14.3678691,216.49965,39.62439,5959.0,109.86,0.811,-0.8
L 363-38 b,1,,10.8555443,-41.2952926,309.05357,-75.73754,3129.0,10.2295,0.0086,-0.0086
TOI-836 c,1,9.6,225.0798831,-24.4542022,336.931,29.77712,4552.0,27.5024,0.0294,-0.0293
TOI-2587 A b,1,69.28659,115.9317105,-1.073333,219.94384,11.11156,5760.0,373.675,5.953,-5.772
HAT-P-17 b,1,184.3414,324.5359781,30.4881882,80.8515,-16.17689,5246.0,92.3831,0.4851,-0.4802
TOI-3976 A b,1,55.61997,224.3560083,44.2743223,75.44299,59.50499,5975.0,516.087,5.917,-5.788
TOI-620 b,1,,142.1734459,-12.1671652,244.78968,27.07122,3708.0,33.0231,0.0586,-0.0583
Kepler-9 c,1,29.9,285.5739904,38.4008192,68.98012,14.48974,5774.0,628.257,6.7435,-6.7435
Kepler-595 b,1,17.4,294.5703593,50.6730147,83.21827,13.78271,,643.009,7.6335,-7.6335
LHS 1678 c,1,1.4,68.1789866,-39.7908744,243.29836,-42.91686,3490.0,19.8782,0.0094,-0.0094
TOI-942 b,1,,76.6496172,-20.2456126,220.9805,-31.77457,,152.601,0.695,-0.689
TOI-942 c,1,,76.6496172,-20.2456126,220.9805,-31.77457,,152.601,0.695,-0.689
Kepler-93 c,1,954.0,291.4181275,38.6723124,71.20378,10.45836,5669.0,95.9115,0.2217,-0.2206
HIP 99770 b,1,5117.03735,303.6338344,36.8066046,74.44856,1.17139,8000.0,40.0765,0.2847,-0.2807
HATS-7 b,1,38.1396,208.8567465,-21.2078587,322.30706,39.24434,4985.0,240.707,1.649,-1.628
K2-333 b,1,,136.7892752,15.2056765,213.80335,36.79663,5880.0,343.99,5.233,-5.08
K2-105 b,1,,125.4202985,13.4975122,210.53336,26.00524,5636.0,197.989,1.555,-1.53
Kepler-1990 b,1,,299.7047433,44.4357068,79.32401,7.76339,5751.0,392.739,4.24,-4.152
55 Cnc b,1,,133.1468373,28.3298154,196.79526,37.69663,5172.0,12.5855,0.0124,-0.0123
HAT-P-5 b,1,311.4734,274.4055335,36.6214617,63.93673,22.14911,5960.0,303.336,1.812,-1.791
Kepler-472 b,1,,296.5245187,39.2498503,73.60082,7.22013,4996.0,306.602,1.906,-1.906
Kepler-633 b,1,,295.2173259,40.5921599,74.29882,8.74621,5899.0,680.54,,
HD 38529 c,1,3299.05886,86.6451363,1.1675866,204.31771,-13.83753,,42.3538,0.10605,-0.10605
HD 74156 b,1,,130.6047813,4.5772338,221.98588,26.70482,,57.603,0.1613,-0.1604
HD 115404 A b,1,,199.2155793,17.0160384,334.41024,78.30331,,10.9816,0.0044,-0.0044
HD 13724 c,1,,33.0859626,-46.8166738,269.335,-64.68633,,43.465,0.0528,-0.0527
HD 156098 b,1,,259.264687,-32.6630768,353.51966,3.08419,,48.249,0.3786,-0.3729
HD 12235 b,1,,30.0391601,3.0959098,154.33809,-55.52893,,31.7627,0.1073,-0.1066
HD 153557 b,1,,254.4706516,47.3678558,73.37904,38.46731,,17.9412,0.0084,-0.0084
HD 155918 b,1,,260.5364025,-75.349239,317.42953,-20.83375,,27.561,0.0227,-0.0226
HD 168443 b,1,,275.0159879,-9.5966905,20.81376,2.50674,,39.6245,0.1224,-0.1217
HD 183263 c,1,2958.98247,292.1022982,8.3579183,44.60924,-4.30987,,54.1955,0.1131,-0.1127
HD 217786 c,1,,345.7838088,-0.4303594,74.19297,-52.73594,,55.4847,0.2469,-0.2448
HD 11506 d,1,2346.52713,28.2106607,-19.507396,187.75857,-73.99475,,51.261,0.1351,-0.1343
HD 43197 b,1,,93.3993231,-29.8971929,236.81489,-20.73806,,62.4112,0.0918,-0.0915
HD 127506 b,1,,217.6848544,35.4546059,60.57666,67.2894,,22.5279,0.0189,-0.019
GJ 676 A e,1,,262.5448903,-51.6377777,339.10272,-9.54226,,16.0272,0.0101,-0.0101
HD 219828 b,1,,349.6947029,18.6457524,94.26579,-39.01348,,73.114,0.357,-0.3536
HD 122562 c,1,,210.5886904,20.8810286,15.63799,72.66307,,53.2528,0.1223,-0.1218
HD 203387 b,1,,320.561782,-16.8345229,33.62509,-40.76907,,61.7477,1.15455,-1.15455
HD 30177 c,1,1954.6447,70.4770964,-58.0208085,267.36972,-39.73385,,55.5867,0.127,-0.1264
HD 181234 b,1,2980.91263,289.9998695,-9.32497,27.7801,-10.54743,,47.7458,0.1298,-0.129
HATS-75 b,1,156.05375,60.9493919,-25.4089214,221.9558,-47.10702,3790.4,194.964,1.125,-1.111
TOI-216.01,1,177.98391,73.9800129,-63.2603301,273.40948,-36.91434,,177.945,0.883,-0.875
HD 81817 c,1,,144.2715659,81.3263096,130.65188,32.65294,,269.126,23.237,-19.865
HD 204313 b,1,1466.7781,322.0510568,-21.7274194,28.02639,-43.7286,,47.7945,0.1455,-0.1446
HD 183263 b,1,,292.1022982,8.3579183,44.60924,-4.30987,,54.1955,0.1131,-0.1127
HIP 56640 b,1,2151.69832,174.2008941,-37.0391349,286.76567,23.47854,,122.324,0.587,-0.581
HD 145675 c,1,1597.08775,242.6021014,43.8163621,69.16849,46.94447,,17.9323,0.0073,-0.0073
HD 93351 b,1,,161.6779279,-1.6885763,251.73609,48.38682,,56.163,0.1261,-0.1257
HD 81817 b,1,7668.5638,144.2715659,81.3263096,130.65188,32.65294,,269.126,23.237,-19.865
HD 43197 c,1,2500.67391,93.3993231,-29.8971929,236.81489,-20.73806,,62.4112,0.0918,-0.0915
HD 175167 b,1,2037.59792,285.0033888,-69.9450664,325.36189,-26.08807,,71.0863,0.1691,-0.1684
HD 217786 b,1,4402.55909,345.7838088,-0.4303594,74.19297,-52.73594,,55.4847,0.2469,-0.2448
HD 66428 c,1,560.64931,120.8691654,-1.1636019,222.42686,15.41735,,53.2817,0.218,-0.2162
K2-271 b,1,,125.2239144,16.0907958,207.78938,26.8561,5644.0,564.454,13.7,-13.7
G 9-40 b,1,11.7,134.7188514,21.0747961,206.06509,37.03563,3348.0,27.9276,0.0451,-0.045
TOI-3235 b,1,211.35589,207.4738488,-46.0665139,313.40462,15.61315,3388.8,72.811,0.5346,-0.527
Wolf 1069 b,1,,306.5242477,58.5753044,93.74413,11.70382,3158.0,9.58341,0.00485,-0.00485
TOI-216.02,1,18.75188,73.9800129,-63.2603301,273.40948,-36.91434,,177.945,0.883,-0.875
gam Lib c,1,,233.8818636,-14.789502,351.51546,32.19557,4879.0,47.4017,0.90845,-0.90845
HD 147379 b,1,,244.1725686,67.2392041,99.90191,39.47188,4090.0,10.7643,0.00365,-0.00365
nu Oph b,1,,269.7566013,-9.7741342,18.16751,6.97417,4887.0,46.2107,1.73313,-1.73313
HD 180314 b,1,,288.7094401,31.8604391,64.0106,9.41869,4917.0,122.362,0.449,-0.449
HD 208897 b,1,,329.7490639,19.0201591,76.0392,-27.75212,4860.0,67.4872,0.22105,-0.22105
HD 47366 c,1,,99.4200181,-12.9856593,223.03598,-8.88729,4866.0,84.3552,0.456,-0.456
55 Cnc d,1,,133.1468373,28.3298154,196.79526,37.69663,5172.0,12.5855,0.0124,-0.0123
11 Com b,1,,185.1787793,17.7932516,264.13775,78.28058,4874.0,93.1846,1.9238,-1.9238
kap CrB b,1,,237.8080012,35.6558818,57.01463,51.04132,4840.0,30.0651,0.09865,-0.09865
Kepler-32 b,1,1303.0,297.8423073,46.5743595,80.53919,9.96232,3900.0,323.847,3.4025,-3.4025
WASP-47 e,1,6.77,331.203092,-12.019067,45.74798,-48.18707,5552.0,264.78,4.888,-4.716
WASP-88 b,1,133.4886,309.5112337,-48.4620833,351.09757,-37.30371,6430.0,523.756,8.792,-8.511
WASP-96 b,1,152.55,1.0465696,-47.3606352,324.41348,-67.74839,5540.0,352.464,4.746,-4.623
HATS-41 b,1,3082.951,103.5173558,-27.0504156,237.62132,-11.43574,6424.0,737.668,14.203,-13.685
WASP-138 b,1,387.7526,41.6391598,-0.4641252,173.7466,-51.60268,6272.0,414.234,7.647,-7.379
Kepler-127 c,1,,285.1899439,46.0280596,76.21619,17.64003,6106.0,352.794,2.691,-2.652
CoRoT-11 b,1,740.51,280.6872998,5.9376586,37.24009,4.63005,6440.0,655.037,24.947,-23.209
KIC 5479689 b,1,,299.3254983,40.6381229,75.89407,6.05858,5459.1,454.95,4.617,-4.617
Kepler-1826 b,1,,292.7700072,48.8998469,81.05265,14.0588,3821.0,336.952,3.1575,-3.1575
Kepler-1090 b,1,,295.6629002,44.5258237,77.96982,10.31965,5321.0,858.77,28.36,-26.632
Kepler-1963 b,1,,296.5875182,47.207129,80.68423,11.01842,5726.0,492.847,3.297,-3.255
BD-11 4672 b,1,,278.3688659,-11.6370481,20.54287,-1.35959,4550.0,27.1665,0.0346,-0.0346
K2-395 b,1,,70.4438684,16.6743415,181.74418,-19.03751,5007.0,286.727,3.103,-3.038
GJ 896 A b,1,718.2922,352.9700384,19.9370011,98.57856,-39.14311,,6.26022,0.003265,-0.003265
HR 858 b,1,,42.9849779,-30.8140609,228.14045,-63.46852,6201.0,31.964,0.0722,-0.072
HD 108236 c,1,,186.5740627,-51.3630519,298.93443,11.31345,5660.0,64.5978,0.1943,-0.1932
WASP-117 b,1,95.349,36.7758112,-50.2844247,271.16031,-60.52943,6040.0,157.963,0.636,-0.632
L 98-59 e,1,,124.5328604,-68.3144658,281.81705,-17.5933,3415.0,10.6194,0.0032,-0.0032
HD 215497 b,1,,341.652714,-56.5997984,331.29531,-53.10239,5110.0,40.5468,0.0537,-0.0535
HD 114783 b,1,,198.1818436,-2.2649921,313.66815,60.16222,5135.0,21.0628,0.0285,-0.0284
KELT-1 b,1,8654.15,0.3620995,39.3837953,112.50389,-22.47358,6518.0,268.43,3.057,-2.989
HD 75302 b,1,1716.2734,132.3015641,3.4850141,223.97369,27.66991,,30.3288,0.0605,-0.0604
HIP 29442 c,1,4.5,93.0578446,-14.6493167,221.87205,-15.18304,5289.0,68.192,0.1772,-0.1763
GJ 3470 b,1,13.9,119.7735021,15.391209,206.23529,21.75667,3600.0,29.4214,0.0508,-0.0507
Kepler-32 f,1,,297.8423073,46.5743595,80.53919,9.96232,3900.0,323.847,3.4025,-3.4025
Kepler-61 b,1,,295.3044942,42.4753193,76.00967,9.58157,4017.0,335.079,5.0,-4.858
Kepler-49 e,1,,292.2945208,40.5918123,73.2573,10.71393,4252.0,311.222,2.53,-2.49
Kepler-126 d,1,,289.3473634,44.2084445,75.64407,14.23267,6239.0,237.401,1.67,-1.647
